id;name;indexName;description;webUrl;inMenu;inList;metaTitle;metaDescription;manufacturingCompanyName;postalAddress;contactEmail;europeanResellerManufacturingCompanyName;europeanResellerPostalAddress;europeanResellerContactEmail;
"1506";"HP";"hp";"<p>HP je globálny výrobca výpočtovej techniky. V našej ponuke prevažujú atramentové a laserové tlačiarne a multifunkčné zariadenia radu ENVY a OfficeJet, originálne tlačové náplne a notebooky s príslušenstvom.</p><p>Značku HP nájdete na PremiumStore.sk v kategóriách <a href=""/tlaciarne-a-skenery-2/"">Tlačiarne a skenery</a> a <a href=""/notebooky-2/"">Notebooky</a>.</p>";"";"0";"1";"HP – tlačiarne, náplne a notebooky | PremiumStore.sk";"HP je globálny výrobca výpočtovej techniky. V našej ponuke prevažujú atramentové a laserové tlačiarne a multifunkčné zariadenia radu ENVY a OfficeJet…";"";"";"";"";"";"";
"1740";"G3Ferrari";"g3ferrari";"<p>G3Ferrari je talianska značka kuchynských spotrebičov. Najznámejšia je pizza pecou Delizia, ktorá pečie pizzu na kameni za pár minút, ďalej vyrába pákové kávovary, mixéry, hriankovače a kuchynské roboty.</p><p>Značku G3Ferrari nájdete na PremiumStore.sk v kategóriách <a href=""/grily--pekarne--varice/"">Grily, pekárne, variče</a>, <a href=""/kuchynske-roboty-a-krajace/"">Kuchynské roboty a krájače</a>, <a href=""/fritezy-a-hrnce/"">Fritézy a hrnce</a> a <a href=""/priprava-napojov/"">Príprava nápojov</a>.</p>";"";"0";"1";"G3Ferrari – talianske kuchynské spotrebiče | PremiumStore.sk";"G3Ferrari je talianska značka kuchynských spotrebičov. Najznámejšia je pizza pecou Delizia, ktorá pečie pizzu na kameni za pár minút, ďalej vyrába pákové…";"";"";"";"";"";"";
"1020";"Eta";"eta";"<p>ETA je tradičná česká značka domácich spotrebičov. Ponuka zahŕňa vysávače, kuchynské roboty a mixéry, žehličky, rýchlovarné kanvice, multifunkčné hrnce a spotrebný materiál k nim.</p><p>Značku Eta nájdete na PremiumStore.sk v kategóriách <a href=""/prislusenstvo-k-malym-spotrebicom/"">Príslušenstvo k malým spotrebičom</a>, <a href=""/vysavace/"">Vysávače</a>, <a href=""/kuchynske-roboty-a-krajace/"">Kuchynské roboty a krájače</a> a <a href=""/starostlivost-o-vlasy/"">Starostlivosť o vlasy</a>.</p>";"";"0";"1";"Eta – české domáce spotrebiče | PremiumStore.sk";"ETA je tradičná česká značka domácich spotrebičov. Ponuka zahŕňa vysávače, kuchynské roboty a mixéry, žehličky, rýchlovarné kanvice, multifunkčné hrnce a…";"";"";"";"";"";"";
"1065";"Rowenta";"rowenta";"<p>Rowenta je nemecká značka spotrebičov pre domácnosť a osobnú starostlivosť. Silná je vo vysávačoch, naparovacích žehličkách a parných čističoch a v starostlivosti o vlasy – sušiče, kulmy a žehličky na vlasy.</p><p>Značku Rowenta nájdete na PremiumStore.sk v kategóriách <a href=""/vysavace/"">Vysávače</a>, <a href=""/starostlivost-o-vlasy/"">Starostlivosť o vlasy</a>, <a href=""/prislusenstvo-k-malym-spotrebicom/"">Príslušenstvo k malým spotrebičom</a> a <a href=""/holiace-strojceky/"">Holiace strojčeky</a>.</p>";"";"0";"1";"Rowenta – vysávače, žehličky a starostlivosť o vlasy | PremiumStore.sk";"Rowenta je nemecká značka spotrebičov pre domácnosť a osobnú starostlivosť. Silná je vo vysávačoch, naparovacích žehličkách a parných čističoch a v…";"";"";"";"";"";"";
"2304";"Telesin";"telesin";"<p>TELESIN vyrába príslušenstvo pre športové kamery GoPro, DJI Osmo Action a Insta360. V ponuke sú vodotesné puzdrá, sady filtrov, hlavové a hrudné popruhy, selfie tyče, plávajúce rukoväte a batérie s nabíjačkami.</p><p>Značku Telesin nájdete na PremiumStore.sk v kategóriách <a href=""/postroje--upevnovacie-prvky-a-drziaky-2/"">Selfie tyče</a>, <a href=""/pre-sportove-kamery-3/"">Príslušenstvo</a> a <a href=""/skladovanie-a-preprava-2/"">Skladovanie a preprava</a>.</p>";"";"0";"1";"Telesin – príslušenstvo pre akčné kamery | PremiumStore.sk";"TELESIN vyrába príslušenstvo pre športové kamery GoPro, DJI Osmo Action a Insta360. V ponuke sú vodotesné puzdrá, sady filtrov, hlavové a hrudné popruhy…";"";"";"";"";"";"";
"2397";"ONIKUMA";"onikuma";"<p>ONIKUMA je značka herných slúchadiel s RGB podsvietením a odnímateľným mikrofónom. Modely radu K a X sú určené pre PC aj konzoly a patria k cenovo najdostupnejším gamingovým headsetom.</p><p>Značku ONIKUMA nájdete na PremiumStore.sk v kategóriách <a href=""/audio-technika/"">Audio technika</a>, <a href=""/herne-prislusenstvo-3/"">Herné príslušenstvo</a> a <a href=""/matka-a-dieta/"">Matka a dieťa</a>.</p>";"";"0";"1";"ONIKUMA – herné slúchadlá | PremiumStore.sk";"ONIKUMA je značka herných slúchadiel s RGB podsvietením a odnímateľným mikrofónom. Modely radu K a X sú určené pre PC aj konzoly a patria k cenovo…";"";"";"";"";"";"";
"2589";"Moza Racing";"moza-racing";"<p>MOZA Racing vyrába pretekárske volanty a príslušenstvo pre simracing. Ponúka direct-drive bázy radu R, výmenné vence volantov, pedálové sady a upevňovacie konštrukcie pre PC aj Xbox.</p><p>Značku Moza Racing nájdete na PremiumStore.sk v kategórii <a href=""/herne-prislusenstvo-3/"">Herné príslušenstvo</a>.</p>";"";"0";"1";"Moza Racing – volanty a simracing vybavenie | PremiumStore.sk";"MOZA Racing vyrába pretekárske volanty a príslušenstvo pre simracing. Ponúka direct-drive bázy radu R, výmenné vence volantov, pedálové sady a upevňovacie…";"";"";"";"";"";"";
"696";"Technoline";"technoline";"<p>TechnoLine je nemecká značka meracích a časomerných prístrojov pre domácnosť. Vyrába nástenné hodiny a digitálne projekčné budíky, rádiom riadené hodiny, meteostanice a teplomery.</p><p>Značku Technoline nájdete na PremiumStore.sk v kategóriách <a href=""/hodiny-2/"">Hodiny a budíky</a>, <a href=""/meteostanice/"">Meteostanice</a> a <a href=""/osvetlenie/"">Osvetlenie</a>.</p>";"";"0";"1";"Technoline – hodiny, budíky a meteostanice | PremiumStore.sk";"TechnoLine je nemecká značka meracích a časomerných prístrojov pre domácnosť. Vyrába nástenné hodiny a digitálne projekčné budíky, rádiom riadené hodiny…";"";"";"";"";"";"";
"552";"Garni";"garni";"<p>GARNI technology je česká značka profesionálnych meteostaníc. Ponúka domáce aj poloprofesionálne meteostanice s bezdrôtovými senzormi vetra, zrážok a vlhkosti, k tomu čističky vzduchu a náhradné filtre.</p><p>Značku Garni nájdete na PremiumStore.sk v kategóriách <a href=""/meteostanice/"">Meteostanice</a>, <a href=""/vzduchotechnika/"">Vzduchotechnika</a>, <a href=""/smart-domacnost/"">Smart domácnosť</a> a <a href=""/hodiny-2/"">Hodiny a budíky</a>.</p>";"";"0";"1";"Garni – meteostanice a čističky vzduchu | PremiumStore.sk";"GARNI technology je česká značka profesionálnych meteostaníc. Ponúka domáce aj poloprofesionálne meteostanice s bezdrôtovými senzormi vetra, zrážok a…";"";"";"";"";"";"";
"2466";"CREALITY";"creality";"<p>Creality je jeden z najväčších výrobcov 3D tlačiarní na svete. Preslávil ho rad Ender, dnes ponúka aj rýchle uzavreté tlačiarne K1, živicové tlačiarne, 3D skenery, laserové gravírky a vlastné filamenty.</p><p>Značku CREALITY nájdete na PremiumStore.sk v kategóriách <a href=""/3d-tlac/"">3D tlač</a>, <a href=""/3d-skenery/"">3D skenery</a> a <a href=""/laserove-gravirovacie-a-rezacie-stroje/"">Laserové gravírovacie a rezacie stroje</a>.</p>";"";"0";"1";"CREALITY – 3D tlačiarne a 3D skenery | PremiumStore.sk";"Creality je jeden z najväčších výrobcov 3D tlačiarní na svete. Preslávil ho rad Ender, dnes ponúka aj rýchle uzavreté tlačiarne K1, živicové tlačiarne, 3D…";"";"";"";"";"";"";
"1005";"Tc Electronic";"tc-electronic";"<p>TC Electronic je dánska značka hudobnej elektroniky. Najznámejšia je gitarovými efektovými pedálmi (delay Flashback, reverb Hall of Fame) a polyfonickými ladičkami PolyTune, vyrába aj štúdiové procesory a basové zosilňovače.</p><p>Značku Tc Electronic nájdete na PremiumStore.sk v kategóriách <a href=""/hudobne-nastroje-a-prislusenstvo/"">Hudobné nástroje a príslušenstvo</a>, <a href=""/audio-technika/"">Audio technika</a> a <a href=""/podium--diskoteka--dj/"">Pódium, diskotéka, DJ</a>.</p>";"";"0";"1";"Tc Electronic – gitarové efekty a ladičky | PremiumStore.sk";"TC Electronic je dánska značka hudobnej elektroniky. Najznámejšia je gitarovými efektovými pedálmi (delay Flashback, reverb Hall of Fame) a polyfonickými…";"";"";"";"";"";"";
"93";"Gacia";"gacia";"<p>GACIA je výrobca modulárnych prístrojov na DIN lištu. Ťažiskom sú ističe s charakteristikou B a C, prúdové chrániče, odpínače a zvodiče prepätia pre domové aj priemyselné rozvádzače.</p><p>Značku Gacia nájdete na PremiumStore.sk v kategóriách <a href=""/istice-a-chranice/"">Ističe a chrániče</a> a <a href=""/rozvadzacove-prvky/"">Rozvádzačové prvky</a>.</p>";"";"0";"1";"Gacia – ističe a prúdové chrániče | PremiumStore.sk";"GACIA je výrobca modulárnych prístrojov na DIN lištu. Ťažiskom sú ističe s charakteristikou B a C, prúdové chrániče, odpínače a zvodiče prepätia pre domové…";"";"";"";"";"";"";
"684";"Extol";"extol";"<p>EXTOL je česká značka náradia v radoch Craft, Premium a Industrial. Ponúka ručné a elektrické náradie, brúsne a rezné príslušenstvo, hadicové rýchlospojky, plachty a doplnky pre dielňu aj záhradu.</p><p>Značku Extol nájdete na PremiumStore.sk v kategóriách <a href=""/mechanicke-naradie/"">Mechanické náradie</a>, <a href=""/naradie-pre-brusenie--vrtanie--rezanie-a-pilovanie/"">Náradie pre brúsenie, vŕtanie, rezanie a pilovanie</a>, <a href=""/zahradne-doplnky/"">Záhradné doplnky</a> a <a href=""/drobne-naradie-a-prislusenstvo/"">Drobné náradie a príslušenstvo</a>.</p>";"";"0";"1";"Extol – ručné náradie a záhradné doplnky | PremiumStore.sk";"EXTOL je česká značka náradia v radoch Craft, Premium a Industrial. Ponúka ručné a elektrické náradie, brúsne a rezné príslušenstvo, hadicové rýchlospojky…";"";"";"";"";"";"";
"2022";"MacMa";"macma";"<p>MacMa je značka svetelnej a zvukovej techniky pre mobilné diskotéky a menšie pódiá. Vyrába LED svetelné efekty a pohyblivé hlavy, aktívne reproboxy a príslušenstvo pre eventovú produkciu.</p><p>Značku MacMa nájdete na PremiumStore.sk v kategóriách <a href=""/svetla-2/"">Svetlá</a> a <a href=""/podium--diskoteka--dj/"">Pódium, diskotéka, DJ</a>.</p>";"";"0";"1";"MacMa – svetelné efekty a ozvučenie | PremiumStore.sk";"MacMa je značka svetelnej a zvukovej techniky pre mobilné diskotéky a menšie pódiá. Vyrába LED svetelné efekty a pohyblivé hlavy, aktívne reproboxy a…";"";"";"";"";"";"";
"951";"Ariete";"ariete";"<p>Ariete je talianska značka malých spotrebičov s dôrazom na dizajn. Vyrába pákové kávovary a prístroje na prípravu nápojov, mixéry a kuchynské roboty radu Vintage a Positano, hriankovače, vaflovače a rýchlovarné kanvice.</p><p>Značku Ariete nájdete na PremiumStore.sk v kategóriách <a href=""/kuchynske-roboty-a-krajace/"">Kuchynské roboty a krájače</a>, <a href=""/priprava-napojov/"">Príprava nápojov</a>, <a href=""/sendvicovace--hriankovace--vaflovace/"">Sendvičovače, hriankovače, vaflovače</a> a <a href=""/kavovary-a-espressa/"">Kávovary a espressá</a>.</p>";"";"0";"1";"Ariete – talianske kuchynské spotrebiče | PremiumStore.sk";"Ariete je talianska značka malých spotrebičov s dôrazom na dizajn. Vyrába pákové kávovary a prístroje na prípravu nápojov, mixéry a kuchynské roboty radu…";"";"";"";"";"";"";
"2634";"FNIRSI";"fnirsi";"<p>FNIRSI je výrobca kompaktnej meracej techniky pre elektroniku a servis. Špecializuje sa na prenosné a mini osciloskopy (DSO152, 1013D, 2C53T), multifunkčné testery súčiastok, USB testery, inteligentné spájkovačky a detektory.</p><p>Značku FNIRSI nájdete na PremiumStore.sk v kategóriách <a href=""/meracie-technika/"">Meracia technika</a>, <a href=""/spajkovacky/"">Spájkovačky a trafospájkovačky</a>, <a href=""/garaz--dielna--servis/"">Garáž, dielňa, servis</a> a <a href=""/dielna-a-zahrada/"">Dielňa a záhrada</a>.</p>";"";"0";"1";"FNIRSI – prenosné osciloskopy a meracie prístroje | PremiumStore.sk";"FNIRSI je výrobca kompaktnej meracej techniky pre elektroniku a servis. Špecializuje sa na prenosné a mini osciloskopy (DSO152, 1013D, 2C53T), multifunkčné…";"";"";"";"";"";"";
"2274";"YEELIGHT";"yeelight";"<p>Yeelight je značka inteligentného osvetlenia z ekosystému Xiaomi. Ponúka Wi-Fi a Bluetooth žiarovky s nastaviteľnou farbou a teplotou svetla, LED pásy, stropné svietidlá, stolové lampy a herné svetelné panely.</p><p>Značku YEELIGHT nájdete na PremiumStore.sk v kategóriách <a href=""/osvetlenie/"">Osvetlenie</a>, <a href=""/led-osvetlenie/"">LED osvetlenie</a>, <a href=""/herne-prislusenstvo-3/"">Herné príslušenstvo</a> a <a href=""/riadiace-jednotky/"">Riadiace jednotky</a>.</p>";"";"0";"1";"YEELIGHT – smart osvetlenie | PremiumStore.sk";"Yeelight je značka inteligentného osvetlenia z ekosystému Xiaomi. Ponúka Wi-Fi a Bluetooth žiarovky s nastaviteľnou farbou a teplotou svetla, LED pásy…";"";"";"";"";"";"";
"1071";"Remington";"remington";"<p>Remington je značka prístrojov pre osobnú starostlivosť. Ťažiskom sú sušiče, kulmy a žehličky na vlasy, zastrihávače vlasov a brady a holiace strojčeky.</p><p>Značku Remington nájdete na PremiumStore.sk v kategóriách <a href=""/starostlivost-o-vlasy/"">Starostlivosť o vlasy</a> a <a href=""/holiace-strojceky/"">Holiace strojčeky</a>.</p>";"";"0";"1";"Remington – starostlivosť o vlasy a holenie | PremiumStore.sk";"Remington je značka prístrojov pre osobnú starostlivosť. Ťažiskom sú sušiče, kulmy a žehličky na vlasy, zastrihávače vlasov a brady a holiace strojčeky.";"";"";"";"";"";"";
"1125";"Maxxo";"maxxo";"<p>Maxxo je česká značka spotrebnej elektroniky a potrieb pre domácnosť. V ponuke sú DAB+ a internetové rádiá, DVB-T2 prijímače, vákuovačky a zváračky fólií, nádobie a príslušenstvo k malým spotrebičom.</p><p>Značku Maxxo nájdete na PremiumStore.sk v kategóriách <a href=""/nadobie/"">Nádobie</a>, <a href=""/prislusenstvo-k-malym-spotrebicom/"">Príslušenstvo k malým spotrebičom</a>, <a href=""/vakuovacky-a-zvaracky-folii/"">Vákuovačky a zváračky fólií</a> a <a href=""/priprava-napojov/"">Príprava nápojov</a>.</p>";"";"0";"1";"Maxxo – DAB rádiá a spotrebiče do domácnosti | PremiumStore.sk";"Maxxo je česká značka spotrebnej elektroniky a potrieb pre domácnosť. V ponuke sú DAB+ a internetové rádiá, DVB-T2 prijímače, vákuovačky a zváračky fólií…";"";"";"";"";"";"";
"303";"Nedis";"nedis";"<p>NEDIS je holandská značka s veľmi širokým sortimentom spotrebnej elektroniky a príslušenstva. Nájdete tu USB huby a káble, antény a domové zosilňovače, audio príslušenstvo, prvky smart domácnosti a drobné spotrebiče.</p><p>Značku Nedis nájdete na PremiumStore.sk v kategóriách <a href=""/anteny-a-satelity/"">Antény a satelity</a>, <a href=""/smart-domacnost/"">Smart domácnosť</a>, <a href=""/audio-technika/"">Audio technika</a> a <a href=""/usb-kable-4/"">USB káble</a>.</p>";"";"0";"1";"Nedis – elektronika a príslušenstvo | PremiumStore.sk";"NEDIS je holandská značka s veľmi širokým sortimentom spotrebnej elektroniky a príslušenstva. Nájdete tu USB huby a káble, antény a domové zosilňovače, audio…";"";"";"";"";"";"";
"2448";"Waydoo";"waydoo";"<p>Waydoo vyrába elektrické vodné športové zariadenia. Hlavným produktom sú podvodné skútre radu Subnado, ktoré ťahajú plavca pod hladinou aj pri SUP, a elektrické hydrofoily (eFoil).</p><p>Značku Waydoo nájdete na PremiumStore.sk v kategóriách <a href=""/podvodne-skutre/"">Podvodné skútre</a> a <a href=""/cestovanie-sport-a-outdoor/"">Cestovanie, šport a outdoor</a>.</p>";"";"0";"1";"Waydoo – podvodné skútre a elektrické foily | PremiumStore.sk";"Waydoo vyrába elektrické vodné športové zariadenia. Hlavným produktom sú podvodné skútre radu Subnado, ktoré ťahajú plavca pod hladinou aj pri SUP, a…";"";"";"";"";"";"";
"2892";"HTVRONT";"htvront";"<p>HTVRONT sa špecializuje na termotransferovú potlač textilu. Vyrába kompaktné aj veľkoformátové tepelné lisy (rad HPM Mini), kotúčové lisy na hrnčeky a čiapky, rezacie fólie a spotrebný materiál.</p><p>Značku HTVRONT nájdete na PremiumStore.sk v kategórii <a href=""/tlaciarne-a-lisy-na-potlac-textilu/"">Tlačiarne a lisy na potlač textilu</a>.</p>";"";"0";"1";"HTVRONT – lisy na potlač textilu | PremiumStore.sk";"HTVRONT sa špecializuje na termotransferovú potlač textilu. Vyrába kompaktné aj veľkoformátové tepelné lisy (rad HPM Mini), kotúčové lisy na hrnčeky a…";"";"";"";"";"";"";
"2937";"Moes";"moes";"<p>MOES vyrába zariadenia pre smart domácnosť kompatibilné s Tuya a ZigBee. V ponuke sú inteligentné vypínače vrátane ovládania roliet, zásuvky, relé moduly, termostaty, senzory a IP kamery.</p><p>Značku Moes nájdete na PremiumStore.sk v kategóriách <a href=""/smart-domacnost/"">Smart domácnosť</a>, <a href=""/riadiace-jednotky/"">Riadiace jednotky</a> a <a href=""/ip-kamery-3/"">IP kamery</a>.</p>";"";"0";"1";"Moes – smart domácnosť Tuya a ZigBee | PremiumStore.sk";"MOES vyrába zariadenia pre smart domácnosť kompatibilné s Tuya a ZigBee. V ponuke sú inteligentné vypínače vrátane ovládania roliet, zásuvky, relé moduly…";"";"";"";"";"";"";
"930";"Meze";"meze";"<p>Meze Audio je rumunský výrobca prémiových slúchadiel s dôrazom na remeselné spracovanie z dreva a kovu. Rad 99 Classics a 99 Neo patrí k referenciám v strednej triede, modely Elite a Empyrean cielia na high-end.</p><p>Značku Meze nájdete na PremiumStore.sk v kategórii <a href=""/audio-technika/"">Audio technika</a>.</p>";"";"0";"1";"Meze – prémiové slúchadlá | PremiumStore.sk";"Meze Audio je rumunský výrobca prémiových slúchadiel s dôrazom na remeselné spracovanie z dreva a kovu. Rad 99 Classics a 99 Neo patrí k referenciám v…";"";"";"";"";"";"";
"2028";"KMP";"kmp";"<p>KMP je nemecký výrobca alternatívnych tlačových náplní. Vyrába kompatibilné atramentové kazety a tonery pre tlačiarne HP, Canon, Epson a Brother za nižšiu cenu než originál.</p><p>Značku KMP nájdete na PremiumStore.sk v kategórii <a href=""/tlaciarne-a-skenery-2/"">Tlačiarne a skenery</a>.</p>";"";"0";"1";"KMP – alternatívne tlačové náplne | PremiumStore.sk";"KMP je nemecký výrobca alternatívnych tlačových náplní. Vyrába kompatibilné atramentové kazety a tonery pre tlačiarne HP, Canon, Epson a Brother za nižšiu…";"";"";"";"";"";"";
"2640";"RainPoint";"rainpoint";"<p>RainPoint sa špecializuje na automatické zavlažovanie. Ponúka hadicové časovače s jednou aj viacerými zónami, Wi-Fi riadiace jednotky, pôdne a dažďové senzory a kvapkové zavlažovacie sety.</p><p>Značku RainPoint nájdete na PremiumStore.sk v kategóriách <a href=""/zahradne-zavlazovacie-systemy/"">Záhradné zavlažovacie systémy</a> a <a href=""/teplomery-3/"">Teplomery</a>.</p>";"";"0";"1";"RainPoint – automatické zavlažovanie záhrady | PremiumStore.sk";"RainPoint sa špecializuje na automatické zavlažovanie. Ponúka hadicové časovače s jednou aj viacerými zónami, Wi-Fi riadiace jednotky, pôdne a dažďové…";"";"";"";"";"";"";
"2445";"XTOOL";"xtool";"<p>xTool vyrába stolové laserové gravírky a rezacie stroje pre kutilov aj malé dielne. K strojom radu P, S a F ponúka odsávače dymu, pásové podávače, rozširujúce základne a bezpečnostné kryty.</p><p>Značku XTOOL nájdete na PremiumStore.sk v kategóriách <a href=""/laserove-gravirovacie-a-rezacie-stroje/"">Laserové gravírovacie a rezacie stroje</a>, <a href=""/hracky/"">Hračky</a>, <a href=""/3d-tlac/"">3D tlač</a> a <a href=""/vzduchotechnika/"">Vzduchotechnika</a>.</p>";"";"0";"1";"XTOOL – laserové gravírky a rezacie stroje | PremiumStore.sk";"xTool vyrába stolové laserové gravírky a rezacie stroje pre kutilov aj malé dielne. K strojom radu P, S a F ponúka odsávače dymu, pásové podávače…";"";"";"";"";"";"";
"264";"Nkt Cables";"nkt-cables";"<p>NKT Cables je európsky výrobca silových káblov. V ponuke sú inštalačné káble H05VV-F (CYSY) a jednožilové vodiče H07V-K (CYA) v rôznych prierezoch a farbách pre domové aj priemyselné rozvody.</p><p>Značku Nkt Cables nájdete na PremiumStore.sk v kategórii <a href=""/kable-a-vodice/"">Káble a vodiče</a>.</p>";"";"0";"1";"Nkt Cables – silové káble a vodiče | PremiumStore.sk";"NKT Cables je európsky výrobca silových káblov. V ponuke sú inštalačné káble H05VV-F (CYSY) a jednožilové vodiče H07V-K (CYA) v rôznych prierezoch a farbách…";"";"";"";"";"";"";
"330";"Kemot";"kemot";"<p>KEMOT je značka napájacej a dielenskej techniky. Ťažiskom sú záložné zdroje PROsinus s čistou sínusovkou pre obehové čerpadlá a kúrenie, stabilizátory napätia, meniče, nabíjačky a spájkovacie stanice.</p><p>Značku Kemot nájdete na PremiumStore.sk v kategóriách <a href=""/zalozne-zdroje-a-ups/"">Záložné zdroje a UPS</a>, <a href=""/spajkovacky/"">Spájkovačky a trafospájkovačky</a> a <a href=""/karavany-a-obytne-auta/"">Karavany a obytné autá</a>.</p>";"";"0";"1";"Kemot – záložné zdroje a meniče napätia | PremiumStore.sk";"KEMOT je značka napájacej a dielenskej techniky. Ťažiskom sú záložné zdroje PROsinus s čistou sínusovkou pre obehové čerpadlá a kúrenie, stabilizátory…";"";"";"";"";"";"";
"180";"F&f";"f-f";"<p>F&F Filipowski je poľský výrobca modulárnych prístrojov pre rozvádzače. Ponúka elektromagnetické a časové relé, prepínače, stýkače, elektromery, hlídače napätia a prúdu a spínaciu techniku na DIN lištu.</p><p>Značku F&f nájdete na PremiumStore.sk v kategóriách <a href=""/elektromery-a-spinacie-technika/"">Elektromery a spínacie technika</a>, <a href=""/istice-a-chranice/"">Ističe a chrániče</a>, <a href=""/rozvadzacove-prvky/"">Rozvádzačové prvky</a> a <a href=""/zabezpecenie/"">Zabezpečenie</a>.</p>";"";"0";"1";"F&f – modulárne prístroje na DIN lištu | PremiumStore.sk";"F&F Filipowski je poľský výrobca modulárnych prístrojov pre rozvádzače. Ponúka elektromagnetické a časové relé, prepínače, stýkače, elektromery, hlídače…";"";"";"";"";"";"";
"741";"Quatros";"quatros";"<p>QUATROS je značka špeciálneho autoservisného náradia. Špecializuje sa na aretačné sady rozvodov pre konkrétne značky a motory (Fiat, Opel, Land Rover a ďalšie), sťahováky, prípravky a dielenské vybavenie.</p><p>Značku Quatros nájdete na PremiumStore.sk v kategóriách <a href=""/garaz--dielna--servis/"">Garáž, dielňa, servis</a> a <a href=""/mechanicke-naradie/"">Mechanické náradie</a>.</p>";"";"0";"1";"Quatros – špeciálne servisné náradie pre autá | PremiumStore.sk";"QUATROS je značka špeciálneho autoservisného náradia. Špecializuje sa na aretačné sady rozvodov pre konkrétne značky a motory (Fiat, Opel, Land Rover a…";"";"";"";"";"";"";
"2565";"ELEGOO";"elegoo";"<p>ELEGOO je výrobca 3D tlačiarní so zameraním na živicovú (MSLA) technológiu. Rady Mars a Saturn patria k najrozšírenejším živicovým tlačiarňam, k nim ponúka živice, umývacie a vytvrdzovacie stanice.</p><p>Značku ELEGOO nájdete na PremiumStore.sk v kategórii <a href=""/3d-tlac/"">3D tlač</a>.</p>";"";"0";"1";"ELEGOO – živicové 3D tlačiarne | PremiumStore.sk";"ELEGOO je výrobca 3D tlačiarní so zameraním na živicovú (MSLA) technológiu. Rady Mars a Saturn patria k najrozšírenejším živicovým tlačiarňam, k nim ponúka…";"";"";"";"";"";"";
"2013";"Evoli";"evoli";"<p>Evoli je značka architektonického LED osvetlenia. Rad ARCHITECH tvoria výkonové LED projektory od 150 W vyššie, určené na osvetlenie fasád, pamiatok, priemyselných hál a exteriérových plôch.</p><p>Značku Evoli nájdete na PremiumStore.sk v kategórii <a href=""/svetla-2/"">Svetlá</a>.</p>";"";"0";"1";"Evoli – architektonické LED projektory | PremiumStore.sk";"Evoli je značka architektonického LED osvetlenia. Rad ARCHITECH tvoria výkonové LED projektory od 150 W vyššie, určené na osvetlenie fasád, pamiatok…";"";"";"";"";"";"";
"2289";"BliTZWOlF";"blitzwolf";"<p>BlitzWolf je značka dostupného elektronického príslušenstva. Ponuka zahŕňa viacportové USB nabíjačky s Quick Charge, powerbanky, Bluetooth prijímače a vysielače, projektory a inteligentné zásuvky.</p><p>Značku BliTZWOlF nájdete na PremiumStore.sk v kategóriách <a href=""/nabijacky-4/"">Nabíjačky</a>, <a href=""/projektory-4/"">Projektory</a>, <a href=""/pocitace-mobily-a-tablety/"">Počítače, mobily a tablety</a> a <a href=""/herne-prislusenstvo-3/"">Herné príslušenstvo</a>.</p>";"";"0";"1";"BliTZWOlF – nabíjačky a smart príslušenstvo | PremiumStore.sk";"BlitzWolf je značka dostupného elektronického príslušenstva. Ponuka zahŕňa viacportové USB nabíjačky s Quick Charge, powerbanky, Bluetooth prijímače a…";"";"";"";"";"";"";
"1509";"Canon";"canon";"<p>Canon je japonský výrobca zobrazovacej techniky. V našej ponuke sú atramentové tlačiarne a multifunkčné zariadenia vrátane radu MAXIFY s doplniteľnými nádržkami, originálne náplne a kompaktné fototlačiarne SELPHY.</p><p>Značku Canon nájdete na PremiumStore.sk v kategórii <a href=""/tlaciarne-a-skenery-2/"">Tlačiarne a skenery</a>.</p>";"";"0";"1";"Canon – tlačiarne, náplne a fototlač | PremiumStore.sk";"Canon je japonský výrobca zobrazovacej techniky. V našej ponuke sú atramentové tlačiarne a multifunkčné zariadenia vrátane radu MAXIFY s doplniteľnými…";"";"";"";"";"";"";
"2001";"Elokance";"elokance";"<p>Elokance je francúzska značka mobilného ozvučenia. Špecializuje sa na kompaktné stĺpové PA systémy radu TOWER pre kapely, DJ a eventy, k nim dodáva stojany a náhradné diely.</p><p>Značku Elokance nájdete na PremiumStore.sk v kategórii <a href=""/podium--diskoteka--dj/"">Pódium, diskotéka, DJ</a>.</p>";"";"0";"1";"Elokance – kompaktné PA systémy | PremiumStore.sk";"Elokance je francúzska značka mobilného ozvučenia. Špecializuje sa na kompaktné stĺpové PA systémy radu TOWER pre kapely, DJ a eventy, k nim dodáva stojany a…";"";"";"";"";"";"";
"2025";"Plugg";"plugg";"<p>Plugg je značka pripojovacieho a montážneho materiálu pre audio techniku a pódiá. Ponúka konektory a redukcie, káble, karabíny a závesné háky, stojany a drobný materiál pre eventovú produkciu.</p><p>Značku Plugg nájdete na PremiumStore.sk v kategóriách <a href=""/kable--konektory-a-redukcie/"">Káble, konektory a redukcie</a> a <a href=""/podium--diskoteka--dj/"">Pódium, diskotéka, DJ</a>.</p>";"";"0";"1";"Plugg – konektory, káble a pódiový materiál | PremiumStore.sk";"Plugg je značka pripojovacieho a montážneho materiálu pre audio techniku a pódiá. Ponúka konektory a redukcie, káble, karabíny a závesné háky, stojany a…";"";"";"";"";"";"";
